game_id,Team,Date,SeasonEnd,Type,Place,FG,FGA,FGP,2P,2PA,2PP,3P,3PA,3PP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,TF,PTS,OppPTS,has_lines,favorite,ML,Spread,Total
1318,Michigan State,2014-01-28,2014,REG,A,25,59,0.424,15,30,0.5,10,29,0.345,11,20,0.55,10,26,36,12,5,5,9,29,71,69,True,0.0,192.0,6.0,149.0
1319,Michigan State,2014-02-01,2014,REG,N,21,53,0.396,12,24,0.5,9,29,0.31,9,16,0.563,9,15,24,13,7,4,15,21,60,64,True,1.0,-395.0,-9.0,133.0
1320,Michigan State,2014-02-06,2014,REG,H,28,60,0.467,16,37,0.432,12,23,0.522,14,18,0.778,12,27,39,22,7,6,10,22,82,67,True,1.0,-1325.0,-13.0,141.0
1321,Michigan State,2014-02-09,2014,REG,A,24,60,0.4,19,41,0.463,5,19,0.263,5,9,0.556,8,21,29,9,6,2,11,17,58,60,True,0.0,170.0,4.0,134.0
1322,Michigan State,2014-02-13,2014,REG,H,32,60,0.533,21,39,0.538,11,21,0.524,10,14,0.714,13,24,37,22,5,1,5,18,85,70,True,1.0,-1440.0,-14.0,120.0
1323,Michigan State,2014-02-16,2014,REG,H,17,50,0.34,12,26,0.462,5,24,0.208,12,14,0.857,8,29,37,12,2,2,11,19,51,60,True,1.0,-1700.0,-14.0,135.0
1324,Michigan State,2014-02-20,2014,REG,A,30,52,0.577,13,20,0.65,17,32,0.531,17,22,0.773,6,20,26,26,8,5,11,29,94,79,True,1.0,-265.0,-6.0,139.0
940,Michigan State,2014-02-23,2014,REG,A,26,48,0.542,17,25,0.68,9,23,0.391,9,15,0.6,7,21,28,13,1,2,13,23,70,79,True,0.0,-105.0,1.0,138.0
1325,Michigan State,2014-03-01,2014,REG,H,18,46,0.391,12,28,0.429,6,18,0.333,4,11,0.364,12,21,33,12,8,3,16,13,46,53,True,1.0,-1150.0,-13.0,131.0
1326,Michigan State,2014-03-06,2014,REG,H,28,48,0.583,18,31,0.581,10,17,0.588,20,26,0.769,6,20,26,20,9,7,15,20,86,76,True,1.0,-210.0,-5.0,149.0
1327,Michigan State,2014-03-09,2014,REG,A,24,55,0.436,14,35,0.4,10,20,0.5,9,10,0.9,8,20,28,17,1,4,15,22,67,69,True,0.0,155.0,4.0,131.0
1328,Michigan State,2014-03-14,2014,CTOURN,N,27,60,0.45,19,41,0.463,8,19,0.421,5,10,0.5,16,23,39,15,4,8,10,11,67,51,True,1.0,-1415.0,-15.0,122.0
1329,Michigan State,2014-03-15,2014,CTOURN,N,29,51,0.569,22,38,0.579,7,13,0.538,18,28,0.643,9,18,27,15,6,4,8,22,83,75,True,1.0,-150.0,-3.0,137.0
946,Michigan State,2014-03-16,2014,CTOURN,N,27,54,0.5,25,37,0.676,2,17,0.118,13,16,0.813,13,24,37,14,7,6,10,19,69,55,True,1.0,-195.0,-4.0,140.0
1330,Michigan State,2014-03-20,2014,NCAA,N,30,56,0.536,20,37,0.541,10,19,0.526,23,25,0.92,9,29,38,16,4,2,14,27,93,78,True,1.0,-1450.0,-15.0,154.0
1331,Michigan State,2014-03-22,2014,NCAA,N,28,57,0.491,21,36,0.583,7,21,0.333,17,22,0.773,9,21,30,17,9,1,11,20,80,73,True,1.0,-450.0,-9.0,137.0
1332,Michigan State,2014-03-28,2014,NCAA,N,21,47,0.447,16,33,0.485,5,14,0.357,14,18,0.778,6,23,29,13,5,4,9,16,61,59,True,1.0,-150.0,-3.0,129.0
1333,Michigan State,2014-03-30,2014,NCAA,N,18,46,0.391,7,17,0.412,11,29,0.379,7,8,0.875,4,24,28,13,5,3,16,16,54,60,True,1.0,-280.0,-5.0,139.0
1334,Michigan State,2014-11-14,2015,REG,A,25,53,0.472,17,34,0.5,8,19,0.421,6,10,0.6,8,28,36,18,6,4,14,13,64,59,True,1.0,-2150.0,-18.0,131.0
1335,Michigan State,2014-11-18,2015,REG,N,30,60,0.5,25,40,0.625,5,20,0.25,6,10,0.6,12,21,33,15,2,0,13,22,71,81,True,0.0,335.0,9.0,145.0
1336,Michigan State,2014-11-21,2015,REG,H,36,57,0.632,27,39,0.692,9,18,0.5,6,13,0.462,7,31,38,27,6,5,14,13,87,52,True,1.0,-2775.0,-18.0,133.0
1337,Michigan State,2014-11-24,2015,REG,H,29,66,0.439,17,36,0.472,12,30,0.4,9,17,0.529,19,31,50,22,4,10,12,15,79,52,True,1.0,-1800.0,-16.0,137.0
1338,Michigan State,2014-11-27,2015,REG,N,27,55,0.491,15,30,0.5,12,25,0.48,11,15,0.733,9,32,41,16,4,3,14,20,77,45,True,1.0,-1450.0,-16.0,135.0
1339,Michigan State,2014-11-28,2015,REG,N,26,45,0.578,14,22,0.636,12,23,0.522,15,18,0.833,3,22,25,14,7,6,16,18,79,68,True,1.0,-885.0,-13.0,131.0
1340,Michigan State,2014-11-30,2015,REG,N,19,59,0.322,13,42,0.31,6,17,0.353,12,17,0.706,9,26,35,5,5,4,7,22,56,61,True,0.0,100.0,2.0,137.0
1341,Michigan State,2014-12-03,2015,REG,A,32,65,0.492,23,48,0.479,9,17,0.529,5,9,0.556,15,23,38,16,2,5,12,22,78,79,True,0.0,130.0,3.0,136.0
1342,Michigan State,2014-12-06,2015,REG,H,30,50,0.6,20,32,0.625,10,18,0.556,15,27,0.556,10,29,39,27,8,5,18,14,85,52,True,1.0,-37800.0,-29.0,129.0
1343,Michigan State,2014-12-14,2015,REG,H,34,61,0.557,24,44,0.545,10,17,0.588,9,19,0.474,9,28,37,25,10,1,8,18,87,61,True,1.0,-3931.0,-19.0,144.0
1344,Michigan State,2014-12-17,2015,REG,H,20,53,0.377,13,32,0.406,7,21,0.333,19,25,0.76,11,33,44,17,4,5,12,19,66,46,True,1.0,-1300.0,-14.0,127.0
1345,Michigan State,2014-12-20,2015,REG,H,24,61,0.393,20,40,0.5,4,21,0.19,12,21,0.571,17,21,38,13,5,3,13,22,64,71,True,1.0,-8213.0,-25.0,135.0
1346,Michigan State,2014-12-22,2015,REG,H,32,53,0.604,28,42,0.667,4,11,0.364,14,19,0.737,8,24,32,23,8,2,10,15,82,56,True,1.0,,-24.0,
575,Michigan State,2014-12-30,2015,REG,H,21,65,0.323,16,43,0.372,5,22,0.227,19,28,0.679,8,27,35,15,11,5,12,27,66,68,True,1.0,-265.0,-6.0,134.0
181,Michigan State,2015-01-05,2015,REG,H,28,60,0.467,23,45,0.511,5,15,0.333,9,16,0.563,15,31,46,21,5,7,11,15,70,50,True,1.0,-375.0,-8.0,145.0
1347,Michigan State,2015-01-08,2015,REG,A,27,53,0.509,15,36,0.417,12,17,0.706,9,12,0.75,7,25,32,19,5,3,10,21,75,61,True,0.0,140.0,3.0,129.0
1348,Michigan State,2015-01-11,2015,REG,H,31,62,0.5,28,51,0.549,3,11,0.273,19,26,0.731,11,19,30,18,6,1,7,14,84,77,True,1.0,-1205.0,-14.0,124.0
580,Michigan State,2015-01-17,2015,REG,A,26,58,0.448,23,41,0.561,3,17,0.176,4,13,0.308,13,20,33,13,4,8,12,21,59,75,True,0.0,115.0,2.0,132.0
1349,Michigan State,2015-01-21,2015,REG,H,23,54,0.426,19,41,0.463,4,13,0.308,16,25,0.64,15,23,38,16,5,5,13,20,66,60,True,1.0,-835.0,-12.0,134.0
1350,Michigan State,2015-01-24,2015,REG,A,27,66,0.409,19,43,0.442,8,23,0.348,15,25,0.6,21,24,45,12,8,0,14,27,77,79,True,1.0,-133.0,-2.0,120.0
1351,Michigan State,2015-01-29,2015,REG,A,27,53,0.509,19,33,0.576,8,20,0.4,9,14,0.643,7,34,41,14,6,7,17,18,71,51,True,1.0,-450.0,-9.0,130.0
972,Michigan State,2015-02-01,2015,REG,H,27,58,0.466,19,36,0.528,8,22,0.364,14,22,0.636,12,29,41,19,10,7,12,13,76,66,True,1.0,-800.0,-12.0,120.0
1352,Michigan State,2015-02-07,2015,REG,H,20,52,0.385,13,32,0.406,7,20,0.35,7,18,0.389,8,24,32,13,4,4,9,14,54,59,True,1.0,-498.0,-10.0,132.0
1353,Michigan State,2015-02-10,2015,REG,A,23,50,0.46,10,25,0.4,13,25,0.52,9,13,0.692,10,19,29,19,6,7,11,13,68,44,True,1.0,-310.0,-7.0,128.0
1354,Michigan State,2015-02-14,2015,REG,H,24,50,0.48,17,35,0.486,7,15,0.467,4,7,0.571,5,23,28,19,4,8,10,14,59,56,True,1.0,-145.0,-3.0,138.0
975,Michigan State,2015-02-17,2015,REG,A,31,50,0.62,25,32,0.781,6,18,0.333,12,17,0.706,9,23,32,17,1,3,8,18,80,67,True,1.0,-210.0,-5.0,118.0
1355,Michigan State,2015-02-22,2015,REG,A,20,47,0.426,17,32,0.531,3,15,0.2,17,20,0.85,4,28,32,8,2,3,10,24,60,53,True,1.0,-160.0,-3.0,127.0
1356,Michigan State,2015-02-26,2015,REG,H,29,63,0.46,16,31,0.516,13,32,0.406,19,29,0.655,11,22,33,24,4,6,12,29,90,96,True,1.0,-375.0,-8.0,133.0
1357,Michigan State,2015-03-01,2015,REG,A,24,53,0.453,15,36,0.417,9,17,0.529,4,9,0.444,6,17,23,14,3,4,7,17,61,68,True,0.0,355.0,9.0,126.0
1358,Michigan State,2015-03-04,2015,REG,H,23,52,0.442,14,29,0.483,9,23,0.391,17,29,0.586,10,20,30,12,8,7,7,16,72,66,True,1.0,-290.0,-7.0,130.0
197,Michigan State,2015-03-07,2015,REG,A,28,64,0.438,21,36,0.583,7,28,0.25,11,20,0.55,12,23,35,17,4,3,8,21,74,72,True,1.0,-130.0,-2.0,143.0
1359,Michigan State,2015-03-13,2015,CTOURN,N,29,61,0.475,22,40,0.55,7,21,0.333,11,18,0.611,10,24,34,23,6,8,7,20,76,67,True,1.0,-125.0,-2.0,134.0
591,Michigan State,2015-03-14,2015,CTOURN,N,22,50,0.44,17,32,0.531,5,18,0.278,13,20,0.65,12,16,28,15,5,4,11,18,62,58,True,1.0,-180.0,-4.0,131.0
1360,Michigan State,2015-03-15,2015,CTOURN,N,27,53,0.509,21,39,0.538,6,14,0.429,9,9,1.0,6,23,29,16,3,2,13,17,69,80,True,0.0,275.0,7.0,128.0
1361,Michigan State,2015-03-20,2015,NCAA,N,26,57,0.456,19,39,0.487,7,18,0.389,11,19,0.579,5,28,33,18,8,3,9,22,70,63,True,1.0,-275.0,-6.0,127.0
1362,Michigan State,2015-03-22,2015,NCAA,N,17,40,0.425,11,28,0.393,6,12,0.5,20,33,0.606,7,23,30,7,4,7,6,19,60,54,True,0.0,195.0,5.0,118.0
1363,Michigan State,2015-03-27,2015,NCAA,N,22,57,0.386,13,30,0.433,9,27,0.333,9,16,0.563,14,20,34,9,1,1,5,16,62,58,True,1.0,-119.0,-1.0,137.0
1364,Michigan State,2015-03-29,2015,NCAA,N,26,60,0.433,17,37,0.459,9,23,0.391,15,20,0.75,7,28,35,20,5,7,10,22,76,70,True,1.0,-145.0,-2.0,128.0
1365,Michigan State,2015-04-04,2015,NCAA,N,22,55,0.4,15,35,0.429,7,20,0.35,10,16,0.625,8,23,31,10,4,3,14,28,61,81,True,0.0,211.0,5.0,138.0
1366,Michigan State,2015-11-13,2016,REG,H,30,62,0.484,25,49,0.51,5,13,0.385,17,28,0.607,17,33,50,25,1,12,13,14,82,55,True,1.0,,-24.0,141.0
1367,Michigan State,2015-11-17,2016,REG,N,28,60,0.467,19,39,0.487,9,21,0.429,14,16,0.875,9,28,37,20,1,8,15,25,79,73,True,0.0,170.0,5.0,153.0
1368,Michigan State,2015-11-20,2016,REG,H,33,57,0.579,24,31,0.774,9,26,0.346,17,26,0.654,17,27,44,26,11,5,13,13,92,46,False,,,,
1369,Michigan State,2015-11-23,2016,REG,H,31,64,0.484,22,44,0.5,9,20,0.45,18,24,0.75,15,40,55,26,2,8,13,22,89,65,True,1.0,-4500.0,-21.0,144.0
1370,Michigan State,2015-11-26,2016,REG,N,37,59,0.627,26,38,0.684,11,21,0.524,14,20,0.7,7,27,34,28,3,3,7,16,99,68,True,1.0,-1000.0,-13.0,149.0
1371,Michigan State,2015-11-27,2016,REG,N,25,55,0.455,15,32,0.469,10,23,0.435,17,19,0.895,5,27,32,23,3,3,10,23,77,67,True,1.0,-700.0,-11.0,152.0
1372,Michigan State,2015-11-29,2016,REG,N,26,55,0.473,19,33,0.576,7,22,0.318,18,26,0.692,8,23,31,18,6,0,8,18,77,64,True,1.0,-400.0,-8.0,146.0
1373,Michigan State,2015-12-02,2016,REG,H,23,54,0.426,14,31,0.452,9,23,0.391,16,22,0.727,15,23,38,17,7,8,17,14,71,67,True,1.0,-250.0,-6.0,136.0
1374,Michigan State,2015-12-05,2016,REG,H,30,64,0.469,23,38,0.605,7,26,0.269,9,14,0.643,12,41,53,24,5,5,9,15,76,33,True,1.0,-60000.0,-31.0,139.0
1375,Michigan State,2015-12-09,2016,REG,H,27,54,0.5,15,32,0.469,12,22,0.545,12,15,0.8,9,36,45,25,5,10,15,9,78,35,True,1.0,-60000.0,-35.0,140.0
1376,Michigan State,2015-12-12,2016,REG,H,21,57,0.368,16,32,0.5,5,25,0.2,11,15,0.733,15,27,42,18,6,6,12,18,58,52,True,1.0,-500.0,-10.0,136.0
1377,Michigan State,2015-12-19,2016,REG,A,33,59,0.559,27,46,0.587,6,13,0.462,6,10,0.6,6,24,30,21,8,4,12,21,78,58,True,1.0,-500.0,-9.0,141.0
1378,Michigan State,2015-12-22,2016,REG,N,30,60,0.5,20,43,0.465,10,17,0.588,29,42,0.69,10,28,38,17,1,3,14,31,99,93,True,1.0,-800.0,-12.0,157.0
1379,Michigan State,2015-12-29,2016,REG,A,27,64,0.422,24,51,0.471,3,13,0.231,13,20,0.65,17,21,38,11,7,5,15,27,70,83,True,0.0,135.0,3.0,143.0
1380,Michigan State,2016-01-02,2016,REG,A,24,49,0.49,20,36,0.556,4,13,0.308,17,20,0.85,9,32,41,16,0,7,10,21,69,61,True,1.0,-450.0,-9.0,145.0
1381,Michigan State,2016-01-07,2016,REG,H,33,62,0.532,27,47,0.574,6,15,0.4,7,10,0.7,10,36,46,26,3,8,11,17,79,54,True,1.0,-1100.0,-14.0,143.0
1382,Michigan State,2016-01-10,2016,REG,A,35,70,0.5,25,50,0.5,10,20,0.5,12,15,0.8,9,27,36,17,7,1,6,25,92,65,True,1.0,-600.0,-10.0,136.0
1383,Michigan State,2016-01-14,2016,REG,H,23,55,0.418,19,34,0.559,4,21,0.19,9,13,0.692,6,27,33,14,3,4,16,19,59,76,True,1.0,-510.0,-9.0,148.0
1384,Michigan State,2016-01-17,2016,REG,A,28,59,0.475,20,41,0.488,8,18,0.444,12,16,0.75,13,17,30,11,3,1,9,28,76,77,True,1.0,-280.0,-7.0,134.0
1385,Michigan State,2016-01-20,2016,REG,H,24,57,0.421,13,39,0.333,11,18,0.611,12,21,0.571,11,24,35,19,2,4,10,15,71,72,True,1.0,-1600.0,-15.0,143.0
613,Michigan State,2016-01-23,2016,REG,H,22,61,0.361,15,38,0.395,7,23,0.304,23,29,0.793,16,28,44,17,6,5,8,17,74,65,True,1.0,-180.0,-4.0,144.0
1386,Michigan State,2016-01-28,2016,REG,A,28,55,0.509,12,29,0.414,16,26,0.615,4,4,1.0,7,33,40,22,5,8,13,21,76,45,True,1.0,-250.0,-6.0,135.0
1387,Michigan State,2016-01-31,2016,REG,H,33,70,0.471,16,38,0.421,17,32,0.531,13,17,0.765,17,37,54,28,5,7,11,15,96,62,True,1.0,,-28.0,144.0
1002,Michigan State,2016-02-06,2016,REG,A,32,50,0.64,18,28,0.643,14,22,0.636,11,16,0.688,7,28,35,18,4,1,19,20,89,73,True,1.0,-200.0,-5.0,144.0
1388,Michigan State,2016-02-09,2016,REG,A,29,76,0.382,18,48,0.375,11,28,0.393,12,15,0.8,15,22,37,24,5,5,8,26,81,82,True,0.0,140.0,3.0,144.0
226,Michigan State,2016-02-14,2016,REG,H,34,59,0.576,24,36,0.667,10,23,0.435,10,12,0.833,6,29,35,27,4,10,11,17,88,69,True,1.0,-330.0,-7.0,149.0
1389,Michigan State,2016-02-18,2016,REG,H,26,56,0.464,18,39,0.462,8,17,0.471,9,13,0.692,11,26,37,20,4,6,11,18,69,57,True,1.0,-600.0,-10.0,135.0
1390,Michigan State,2016-02-23,2016,REG,A,31,57,0.544,17,35,0.486,14,22,0.636,5,7,0.714,6,23,29,16,5,1,7,18,81,62,True,1.0,-310.0,-7.0,139.0
1391,Michigan State,2016-02-28,2016,REG,H,28,63,0.444,18,41,0.439,10,22,0.455,22,33,0.667,17,32,49,22,3,6,10,20,88,57,True,1.0,-7000.0,-17.0,137.0
1392,Michigan State,2016-03-02,2016,REG,A,37,76,0.487,21,45,0.467,16,31,0.516,7,12,0.583,21,26,47,27,9,4,12,17,97,66,True,1.0,-20000.0,-25.0,149.0
1393,Michigan State,2016-03-05,2016,REG,H,34,51,0.667,26,35,0.743,8,16,0.5,15,20,0.75,4,27,31,29,4,4,13,17,91,76,True,1.0,-1600.0,-15.0,140.0
1394,Michigan State,2016-03-11,2016,CTOURN,N,31,64,0.484,23,41,0.561,8,23,0.348,11,14,0.786,13,26,39,17,10,4,8,15,81,54,True,1.0,-1800.0,-14.0,144.0
625,Michigan State,2016-03-12,2016,CTOURN,N,21,50,0.42,13,31,0.419,8,19,0.421,14,15,0.933,4,24,28,15,1,4,11,18,64,61,True,1.0,-250.0,-5.0,146.0
1395,Michigan State,2016-03-13,2016,CTOURN,N,25,60,0.417,17,39,0.436,8,21,0.381,8,9,0.889,11,29,40,15,1,5,9,19,66,62,True,1.0,-260.0,-6.0,143.0
1396,Michigan State,2016-03-18,2016,NCAA,N,30,54,0.556,19,30,0.633,11,24,0.458,10,15,0.667,8,22,30,20,6,2,14,22,81,90,True,1.0,-3000.0,-17.0,142.0
1397,Michigan State,2016-11-11,2017,REG,N,25,58,0.431,17,33,0.515,8,25,0.32,5,9,0.556,10,18,28,15,4,1,17,23,63,65,True,1.0,-120.0,-1.0,144.0
1398,Michigan State,2016-11-15,2017,REG,N,20,61,0.328,15,35,0.429,5,26,0.192,3,9,0.333,12,29,41,9,0,4,19,20,48,69,True,0.0,280.0,7.0,154.0
1399,Michigan State,2016-11-18,2017,REG,H,39,59,0.661,23,31,0.742,16,28,0.571,6,10,0.6,12,30,42,33,6,4,14,15,100,53,False,,,,
1400,Michigan State,2016-11-20,2017,REG,H,25,49,0.51,16,32,0.5,9,17,0.529,19,33,0.576,6,23,29,21,3,8,12,18,78,77,True,1.0,-1600.0,-15.0,139.0
1401,Michigan State,2016-11-23,2017,REG,N,25,58,0.431,16,34,0.471,9,24,0.375,14,22,0.636,6,40,46,16,1,4,13,19,73,62,True,1.0,-310.0,-7.0,145.0
1402,Michigan State,2016-11-24,2017,REG,N,22,51,0.431,15,28,0.536,7,23,0.304,7,9,0.778,3,24,27,17,3,6,12,14,58,73,True,0.0,160.0,4.0,131.0
1403,Michigan State,2016-11-25,2017,REG,N,26,52,0.5,15,27,0.556,11,25,0.44,14,21,0.667,7,27,34,20,2,6,14,25,77,72,True,0.0,210.0,6.0,133.0
1404,Michigan State,2016-11-29,2017,REG,A,27,55,0.491,22,39,0.564,5,16,0.313,10,14,0.714,8,30,38,16,3,1,17,20,69,78,True,0.0,750.0,14.0,145.0
1405,Michigan State,2016-12-03,2017,REG,H,24,54,0.444,17,34,0.5,7,20,0.35,25,34,0.735,11,25,36,19,4,8,10,19,80,76,True,1.0,,-22.0,141.0
1406,Michigan State,2016-12-06,2017,REG,H,34,67,0.507,26,42,0.619,8,25,0.32,1,6,0.167,14,33,47,28,7,8,12,15,77,57,True,1.0,-3250.0,-18.0,155.0
1407,Michigan State,2016-12-10,2017,REG,H,22,47,0.468,12,22,0.545,10,25,0.4,17,30,0.567,8,25,33,19,3,6,12,22,71,63,True,1.0,,-19.0,143.0
1408,Michigan State,2016-12-18,2017,REG,H,26,54,0.481,21,38,0.553,5,16,0.313,16,26,0.615,8,22,30,17,7,7,14,21,73,81,True,1.0,-600.0,-10.0,138.0
1409,Michigan State,2016-12-21,2017,REG,H,23,48,0.479,16,32,0.5,7,16,0.438,24,37,0.649,12,24,36,15,11,7,17,25,77,65,True,1.0,-350.0,-7.0,149.0
1410,Michigan State,2016-12-27,2017,REG,A,30,66,0.455,25,48,0.521,5,18,0.278,10,22,0.455,7,28,35,17,9,7,11,31,75,74,True,0.0,210.0,6.0,139.0
1411,Michigan State,2016-12-30,2017,REG,H,21,49,0.429,17,32,0.531,4,17,0.235,15,22,0.682,10,30,40,14,5,4,12,18,61,52,True,1.0,-135.0,-2.0,137.0
1412,Michigan State,2017-01-04,2017,REG,H,33,57,0.579,22,35,0.629,11,22,0.5,16,22,0.727,7,26,33,26,6,10,10,22,93,65,True,1.0,-1400.0,-14.0,127.0
1413,Michigan State,2017-01-07,2017,REG,N,23,56,0.411,16,33,0.485,7,23,0.304,10,14,0.714,2,23,25,11,7,6,17,26,63,72,True,1.0,-220.0,-5.0,143.0
1414,Michigan State,2017-01-11,2017,REG,H,23,54,0.426,18,40,0.45,5,14,0.357,14,17,0.824,9,29,38,15,6,7,13,14,65,47,True,1.0,-170.0,-4.0,140.0
1415,Michigan State,2017-01-15,2017,REG,A,25,50,0.5,16,31,0.516,9,19,0.474,8,14,0.571,5,23,28,17,3,1,15,19,67,72,True,0.0,125.0,3.0,137.0
255,Michigan State,2017-01-21,2017,REG,A,24,54,0.444,16,36,0.444,8,18,0.444,19,25,0.76,12,18,30,11,2,2,12,20,75,82,True,0.0,175.0,5.0,146.0
1416,Michigan State,2017-01-24,2017,REG,H,27,52,0.519,16,28,0.571,11,24,0.458,8,14,0.571,4,19,23,20,6,6,13,22,73,84,True,0.0,115.0,2.0,141.0
1032,Michigan State,2017-01-29,2017,REG,H,24,46,0.522,19,35,0.543,5,11,0.455,17,23,0.739,8,22,30,13,8,4,11,18,70,62,True,1.0,-160.0,-3.0,136.0
1417,Michigan State,2017-02-02,2017,REG,A,29,52,0.558,18,35,0.514,11,17,0.647,3,6,0.5,5,21,26,14,4,4,14,22,72,61,True,1.0,-125.0,-2.0,137.0
1034,Michigan State,2017-02-07,2017,REG,A,23,48,0.479,18,32,0.563,5,16,0.313,6,9,0.667,6,18,24,10,3,0,17,19,57,86,True,0.0,175.0,4.0,135.0
1418,Michigan State,2017-02-11,2017,REG,H,29,60,0.483,20,34,0.588,9,26,0.346,10,14,0.714,13,31,44,24,5,5,18,19,77,66,True,1.0,-330.0,-8.0,149.0
1419,Michigan State,2017-02-14,2017,REG,H,25,52,0.481,15,27,0.556,10,25,0.4,14,21,0.667,8,28,36,20,5,4,15,19,74,66,True,1.0,-310.0,-7.0,141.0
1420,Michigan State,2017-02-18,2017,REG,A,25,59,0.424,16,32,0.5,9,27,0.333,4,10,0.4,8,24,32,16,4,2,15,23,63,80,True,0.0,375.0,10.0,139.0
1421,Michigan State,2017-02-23,2017,REG,H,29,62,0.468,25,47,0.532,4,15,0.267,26,35,0.743,11,29,40,18,7,6,9,21,88,72,True,1.0,-180.0,-4.0,132.0
1422,Michigan State,2017-02-26,2017,REG,H,28,60,0.467,21,43,0.488,7,17,0.412,21,23,0.913,10,31,41,18,2,1,11,22,84,74,True,0.0,140.0,3.0,129.0
1423,Michigan State,2017-03-01,2017,REG,A,25,52,0.481,17,31,0.548,8,21,0.381,12,15,0.8,6,26,32,9,1,4,15,17,70,73,True,0.0,100.0,1.0,136.0
658,Michigan State,2017-03-04,2017,REG,A,22,60,0.367,14,39,0.359,8,21,0.381,8,11,0.727,11,25,36,13,2,4,7,19,60,63,True,0.0,180.0,5.0,142.0
1424,Michigan State,2017-03-09,2017,CTOURN,N,28,57,0.491,18,35,0.514,10,22,0.455,12,18,0.667,10,33,43,19,4,8,11,21,78,51,True,1.0,-270.0,-6.0,138.0
1425,Michigan State,2017-03-10,2017,CTOURN,N,19,58,0.328,13,28,0.464,6,30,0.2,14,20,0.7,17,20,37,10,4,3,11,19,58,63,True,0.0,105.0,1.0,138.0
1426,Michigan State,2017-03-17,2017,NCAA,N,30,53,0.566,24,33,0.727,6,20,0.3,12,14,0.857,9,25,34,18,1,3,12,18,78,58,True,0.0,110.0,2.0,128.0
1427,Michigan State,2017-03-19,2017,NCAA,N,25,57,0.439,17,34,0.5,8,23,0.348,12,17,0.706,4,20,24,13,3,1,10,14,70,90,True,0.0,330.0,8.0,150.0
1428,Michigan State,2017-11-10,2018,REG,H,35,61,0.574,32,49,0.653,3,12,0.25,25,32,0.781,13,32,45,22,12,10,21,21,98,66,True,1.0,-42000.0,-32.0,151.0
1429,Michigan State,2017-11-14,2018,REG,N,31,61,0.508,22,36,0.611,9,25,0.36,10,18,0.556,8,22,30,25,1,12,17,21,81,88,True,0.0,-110.0,0.0,158.0
1430,Michigan State,2017-11-19,2018,REG,H,33,57,0.579,28,42,0.667,5,15,0.333,22,27,0.815,11,29,40,20,5,7,14,20,93,71,True,1.0,-21500.0,-28.0,
1431,Michigan State,2017-11-23,2018,REG,N,25,53,0.472,15,30,0.5,10,23,0.435,13,17,0.765,8,29,37,17,5,1,14,26,73,51,True,1.0,-1400.0,-14.0,149.0
1432,Michigan State,2017-11-25,2018,REG,N,32,66,0.485,24,48,0.5,8,18,0.444,5,10,0.5,11,27,38,12,3,4,8,16,77,57,True,1.0,-350.0,-8.0,143.0
1433,Michigan State,2017-11-26,2018,REG,N,22,55,0.4,12,29,0.414,10,26,0.385,9,13,0.692,10,34,44,16,7,7,22,23,63,45,True,1.0,-130.0,-2.0,156.0
1434,Michigan State,2017-11-30,2018,REG,H,31,60,0.517,22,39,0.564,9,21,0.429,10,14,0.714,13,26,39,21,4,6,13,14,81,63,True,1.0,-311.0,-7.0,139.0
1435,Michigan State,2017-12-03,2018,REG,H,27,57,0.474,22,38,0.579,5,19,0.263,27,36,0.75,11,34,45,16,1,11,6,16,86,57,True,1.0,,-19.0,141.0
1436,Michigan State,2017-12-05,2018,REG,A,22,57,0.386,14,36,0.389,8,21,0.381,10,16,0.625,12,28,40,15,4,13,14,17,62,52,True,1.0,-1500.0,-15.0,135.0
1437,Michigan State,2017-12-09,2018,REG,H,28,59,0.475,19,40,0.475,9,19,0.474,23,31,0.742,14,34,48,24,6,12,11,12,88,63,True,1.0,-42000.0,-32.0,155.0
1438,Michigan State,2017-12-16,2018,REG,N,31,60,0.517,22,37,0.595,9,23,0.391,15,23,0.652,14,29,43,18,7,6,17,16,86,73,True,1.0,-3500.0,-19.0,149.0
1439,Michigan State,2017-12-18,2018,REG,H,36,56,0.643,26,36,0.722,10,20,0.5,25,33,0.758,10,32,42,30,4,16,14,22,107,62,True,1.0,,-31.0,152.0
1440,Michigan State,2017-12-21,2018,REG,H,39,64,0.609,26,35,0.743,13,29,0.448,11,13,0.846,12,23,35,28,9,10,11,15,102,60,True,1.0,-33000.0,-31.0,153.0
1441,Michigan State,2017-12-29,2018,REG,H,41,63,0.651,26,37,0.703,15,26,0.577,14,18,0.778,15,32,47,29,1,4,11,18,111,61,True,1.0,,-34.0,140.0
1442,Michigan State,2017-12-31,2018,REG,H,44,70,0.629,36,48,0.75,8,22,0.364,12,22,0.545,14,43,57,35,6,7,17,14,108,52,True,1.0,-100000.0,-43.0,173.0
677,Michigan State,2018-01-04,2018,REG,H,32,56,0.571,16,28,0.571,16,28,0.571,11,15,0.733,7,26,33,30,4,9,7,17,91,61,True,1.0,-1350.0,-15.0,141.0
1443,Michigan State,2018-01-07,2018,REG,A,23,59,0.39,16,34,0.471,7,25,0.28,11,13,0.846,9,24,33,13,3,1,11,17,64,80,True,1.0,-310.0,-7.0,146.0
1444,Michigan State,2018-01-10,2018,REG,H,21,51,0.412,12,32,0.375,9,19,0.474,25,34,0.735,7,29,36,19,3,8,13,19,76,72,True,1.0,,-22.0,135.0
